date,ma10_AAPL,ma10_AMZN,ma10_ASML,ma10_DXCM,ma10_INTC,ma10_MSFT,ma10_NVDA,ma10_NFLX,ma10_PEP,ma10_SGEN,ma30_AAPL,ma30_AMZN,ma30_ASML,ma30_DXCM,ma30_INTC,ma30_MSFT,ma30_NVDA,ma30_NFLX,ma30_PEP,ma30_SGEN,ma100_AAPL,ma100_AMZN,ma100_ASML,ma100_DXCM,ma100_INTC,ma100_MSFT,ma100_NVDA,ma100_NFLX,ma100_PEP,ma100_SGEN,volume_AAPL,volume_AMZN,volume_ASML,volume_DXCM,volume_INTC,volume_MSFT,volume_NVDA,volume_NFLX,volume_PEP,volume_SGEN,cap_AAPL,cap_AMZN,cap_ASML,cap_DXCM,cap_INTC,cap_MSFT,cap_NVDA,cap_NFLX,cap_PEP,cap_SGEN,pe_AAPL,pe_AMZN,pe_ASML,pe_DXCM,pe_INTC,pe_MSFT,pe_NVDA,pe_NFLX,pe_PEP,pe_SGEN,libor_AAPL,libor_AMZN,libor_ASML,libor_DXCM,libor_INTC,libor_MSFT,libor_NVDA,libor_NFLX,libor_PEP,libor_SGEN,comexgold_AAPL,comexgold_AMZN,comexgold_ASML,comexgold_DXCM,comexgold_INTC,comexgold_MSFT,comexgold_NVDA,comexgold_NFLX,comexgold_PEP,comexgold_SGEN,comexcopper_AAPL,comexcopper_AMZN,comexcopper_ASML,comexcopper_DXCM,comexcopper_INTC,comexcopper_MSFT,comexcopper_NVDA,comexcopper_NFLX,comexcopper_PEP,comexcopper_SGEN,nymexwti_AAPL,nymexwti_AMZN,nymexwti_ASML,nymexwti_DXCM,nymexwti_INTC,nymexwti_MSFT,nymexwti_NVDA,nymexwti_NFLX,nymexwti_PEP,nymexwti_SGEN,cbot10tbonds_AAPL,cbot10tbonds_AMZN,cbot10tbonds_ASML,cbot10tbonds_DXCM,cbot10tbonds_INTC,cbot10tbonds_MSFT,cbot10tbonds_NVDA,cbot10tbonds_NFLX,cbot10tbonds_PEP,cbot10tbonds_SGEN
2018/12/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.740904625,-0.947215222,-0.993470109,-0.990773497,-0.809676762,-0.704770546,-0.895991798,-0.921448628,-0.968849369,-0.993150484,0.97814526,0.982334103,-0.853145646,-0.996215484,-0.490902269,1,-0.790827771,-0.726104698,-0.625727175,-1,0.440728522,0.915890545,0.433824634,0.279042352,0.385493391,0.392223174,-1,1,0.381390671,0.318293483,-0.375277869,-0.375277869,-0.375277869,-0.375277869,-0.375277869,-0.375277869,-0.375277869,-0.375277869,-0.375277869,-0.375277869,-0.220177432,-0.220177432,-0.220177432,-0.220177432,-0.220177432,-0.220177432,-0.220177432,-0.220177432,-0.220177432,-0.220177432,-0.191162344,-0.191162344,-0.191162344,-0.191162344,-0.191162344,-0.191162344,-0.191162344,-0.191162344,-0.191162344,-0.191162344,-0.414729852,-0.414729852,-0.414729852,-0.414729852,-0.414729852,-0.414729852,-0.414729852,-0.414729852,-0.414729852,-0.414729852,-0.401874617,-0.401874617,-0.401874617,-0.401874617,-0.401874617,-0.401874617,-0.401874617,-0.401874617,-0.401874617,-0.401874617
2018/12/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.745816167,-0.954510937,-0.991576646,-0.993309638,-0.795517677,-0.729199563,-0.897590087,-0.925102391,-0.972311831,-0.996314752,0.987247675,0.979804668,-0.853480966,-0.997032908,-0.493261291,1,-0.797651517,-0.733296745,-0.612885722,-1,0.440893922,0.928203679,0.433388137,0.276486732,0.383707163,0.390700159,-1,1,0.380024027,0.314347461,-0.375717478,-0.375717478,-0.375717478,-0.375717478,-0.375717478,-0.375717478,-0.375717478,-0.375717478,-0.375717478,-0.375717478,-0.204193856,-0.204193856,-0.204193856,-0.204193856,-0.204193856,-0.204193856,-0.204193856,-0.204193856,-0.204193856,-0.204193856,-0.188966653,-0.188966653,-0.188966653,-0.188966653,-0.188966653,-0.188966653,-0.188966653,-0.188966653,-0.188966653,-0.188966653,-0.408391186,-0.408391186,-0.408391186,-0.408391186,-0.408391186,-0.408391186,-0.408391186,-0.408391186,-0.408391186,-0.408391186,-0.386485022,-0.386485022,-0.386485022,-0.386485022,-0.386485022,-0.386485022,-0.386485022,-0.386485022,-0.386485022,-0.386485022
2018/12/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.627087279,-0.954999963,-0.994561446,-0.990163399,-0.86002466,-0.754716496,-0.905438136,-0.942307408,-0.975108156,-0.995492733,0.94838126,0.942482222,-0.855578807,-0.9969247,-0.495807963,1,-0.796803125,-0.735596571,-0.621899973,-1,0.444431283,0.923327487,0.437405099,0.282107981,0.388533058,0.395631574,-1,1,0.384613505,0.319951405,-0.375389237,-0.375389237,-0.375389237,-0.375389237,-0.375389237,-0.375389237,-0.375389237,-0.375389237,-0.375389237,-0.375389237,-0.210352665,-0.210352665,-0.210352665,-0.210352665,-0.210352665,-0.210352665,-0.210352665,-0.210352665,-0.210352665,-0.210352665,-0.203513106,-0.203513106,-0.203513106,-0.203513106,-0.203513106,-0.203513106,-0.203513106,-0.203513106,-0.203513106,-0.203513106,-0.428463628,-0.428463628,-0.428463628,-0.428463628,-0.428463628,-0.428463628,-0.428463628,-0.428463628,-0.428463628,-0.428463628,-0.389778269,-0.389778269,-0.389778269,-0.389778269,-0.389778269,-0.389778269,-0.389778269,-0.389778269,-0.389778269,-0.389778269
2018/12/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.715749434,-0.962517274,-0.991195637,-0.988326713,-0.856645411,-0.745212936,-0.899058037,-0.94087837,-0.96672443,-0.996847001,0.91904813,0.927002339,-0.856967187,-0.997156525,-0.498706717,1,-0.804232867,-0.742795307,-0.621744904,-1,0.442142564,0.932840866,0.435418749,0.276963234,0.385505257,0.392933767,-1,1,0.381569453,0.315091039,-0.375351137,-0.375351137,-0.375351137,-0.375351137,-0.375351137,-0.375351137,-0.375351137,-0.375351137,-0.375351137,-0.375351137,-0.212405602,-0.212405602,-0.212405602,-0.212405602,-0.212405602,-0.212405602,-0.212405602,-0.212405602,-0.212405602,-0.212405602,-0.181281735,-0.181281735,-0.181281735,-0.181281735,-0.181281735,-0.181281735,-0.181281735,-0.181281735,-0.181281735,-0.181281735,-0.414428011,-0.414428011,-0.414428011,-0.414428011,-0.414428011,-0.414428011,-0.414428011,-0.414428011,-0.414428011,-0.414428011,-0.402972366,-0.402972366,-0.402972366,-0.402972366,-0.402972366,-0.402972366,-0.402972366,-0.402972366,-0.402972366,-0.402972366
2018/12/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.785828443,-0.960392936,-0.994549985,-0.990073434,-0.811821732,-0.782488978,-0.901730554,-0.9311758,-0.970665183,-0.997638533,0.915699541,0.942221314,-0.854125203,-0.997239887,-0.496314104,1,-0.804428634,-0.734227977,-0.624770972,-1,0.427939573,0.918221957,0.422673759,0.263869429,0.372088848,0.379351721,-1,1,0.368000593,0.301672648,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.209326197,-0.209326197,-0.209326197,-0.209326197,-0.209326197,-0.209326197,-0.209326197,-0.209326197,-0.209326197,-0.209326197,-0.182928503,-0.182928503,-0.182928503,-0.182928503,-0.182928503,-0.182928503,-0.182928503,-0.182928503,-0.182928503,-0.182928503,-0.422728645,-0.422728645,-0.422728645,-0.422728645,-0.422728645,-0.422728645,-0.422728645,-0.422728645,-0.422728645,-0.422728645,-0.412873217,-0.412873217,-0.412873217,-0.412873217,-0.412873217,-0.412873217,-0.412873217,-0.412873217,-0.412873217,-0.412873217
2018/12/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.808257153,-0.968371426,-0.995870206,-0.993756078,-0.882652952,-0.811651454,-0.929203989,-0.94968129,-0.962898867,-0.996789262,0.930306869,0.929512077,-0.855441962,-0.99720438,-0.492706226,1,-0.804781646,-0.733621914,-0.621167019,-1,0.42681415,0.913901452,0.420271469,0.263223947,0.370401021,0.377564286,-1,1,0.366306374,0.300694101,-0.374691724,-0.374691724,-0.374691724,-0.374691724,-0.374691724,-0.374691724,-0.374691724,-0.374691724,-0.374691724,-0.374691724,-0.215485006,-0.215485006,-0.215485006,-0.215485006,-0.215485006,-0.215485006,-0.215485006,-0.215485006,-0.215485006,-0.215485006,-0.180732812,-0.180732812,-0.180732812,-0.180732812,-0.180732812,-0.180732812,-0.180732812,-0.180732812,-0.180732812,-0.180732812,-0.393751887,-0.393751887,-0.393751887,-0.393751887,-0.393751887,-0.393751887,-0.393751887,-0.393751887,-0.393751887,-0.393751887,-0.411768431,-0.411768431,-0.411768431,-0.411768431,-0.411768431,-0.411768431,-0.411768431,-0.411768431,-0.411768431,-0.411768431
2018/12/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.755304688,-0.961780837,-0.995904229,-0.99417001,-0.841485176,-0.717183782,-0.929138401,-0.940444691,-0.955544582,-0.996692598,0.928773533,0.911677765,-0.85376748,-0.997427743,-0.480872354,1,-0.801923614,-0.734702479,-0.624078419,-1,0.433592722,0.910984184,0.428052628,0.270538602,0.37820414,0.384873286,-1,1,0.373635385,0.307554408,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.374583288,-0.221350539,-0.221350539,-0.221350539,-0.221350539,-0.221350539,-0.221350539,-0.221350539,-0.221350539,-0.221350539,-0.221350539,-0.18841773,-0.18841773,-0.18841773,-0.18841773,-0.18841773,-0.18841773,-0.18841773,-0.18841773,-0.18841773,-0.18841773,-0.423030486,-0.423030486,-0.423030486,-0.423030486,-0.423030486,-0.423030486,-0.423030486,-0.423030486,-0.423030486,-0.423030486,-0.39967912,-0.39967912,-0.39967912,-0.39967912,-0.39967912,-0.39967912,-0.39967912,-0.39967912,-0.39967912,-0.39967912
2018/12/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.733751726,-0.946972477,-0.995940514,-0.991956458,-0.840122567,-0.657566801,-0.90041794,-0.942131934,-0.963896721,-0.995670943,0.969642894,0.881784015,-0.849015993,-0.998174697,-0.473399936,1,-0.799608498,-0.730365148,-0.615758328,-1,0.432286394,0.894157054,0.427160725,0.272135574,0.376263459,0.382598958,-1,1,0.371785313,0.306232746,-0.375609041,-0.375609041,-0.375609041,-0.375609041,-0.375609041,-0.375609041,-0.375609041,-0.375609041,-0.375609041,-0.375609041,-0.210499303,-0.210499303,-0.210499303,-0.210499303,-0.210499303,-0.210499303,-0.210499303,-0.210499303,-0.210499303,-0.210499303,-0.194181419,-0.194181419,-0.194181419,-0.194181419,-0.194181419,-0.194181419,-0.194181419,-0.194181419,-0.194181419,-0.194181419,-0.44853607,-0.44853607,-0.44853607,-0.44853607,-0.44853607,-0.44853607,-0.44853607,-0.44853607,-0.44853607,-0.44853607,-0.387582771,-0.387582771,-0.387582771,-0.387582771,-0.387582771,-0.387582771,-0.387582771,-0.387582771,-0.387582771,-0.387582771
2018/12/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.796569145,-0.960843892,-0.995797812,-0.992846506,-0.825596742,-0.703497138,-0.915225296,-0.937830346,-0.964913811,-0.992724929,0.974584066,0.899961982,-0.847481017,-0.996922476,-0.470511469,1,-0.795558641,-0.723277698,-0.622617522,-1,0.428128838,0.887936495,0.42302217,0.270397395,0.372826153,0.379002022,-1,1,0.368074128,0.306536448,-0.375902114,-0.375902114,-0.375902114,-0.375902114,-0.375902114,-0.375902114,-0.375902114,-0.375902114,-0.375902114,-0.375902114,-0.205220324,-0.205220324,-0.205220324,-0.205220324,-0.205220324,-0.205220324,-0.205220324,-0.205220324,-0.205220324,-0.205220324,-0.243858927,-0.243858927,-0.243858927,-0.243858927,-0.243858927,-0.243858927,-0.243858927,-0.243858927,-0.243858927,-0.243858927,-0.497283429,-0.497283429,-0.497283429,-0.497283429,-0.497283429,-0.497283429,-0.497283429,-0.497283429,-0.497283429,-0.497283429,-0.368892892,-0.368892892,-0.368892892,-0.368892892,-0.368892892,-0.368892892,-0.368892892,-0.368892892,-0.368892892,-0.368892892
2018/12/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.70513215,-0.947198415,-0.990563302,-0.995347235,-0.761234715,-0.589972002,-0.888015714,-0.917154383,-0.958483928,-0.995304282,0.917523007,0.835097261,-0.856112941,-0.996787254,-0.493948962,1,-0.807722951,-0.726813026,-0.627732635,-1,0.409907062,0.872903466,0.403125055,0.248225197,0.353595618,0.360872735,-1,1,0.349279596,0.285992376,-0.375462505,-0.375462505,-0.375462505,-0.375462505,-0.375462505,-0.375462505,-0.375462505,-0.375462505,-0.375462505,-0.375462505,-0.214898453,-0.214898453,-0.214898453,-0.214898453,-0.214898453,-0.214898453,-0.214898453,-0.214898453,-0.214898453,-0.214898453,-0.231508165,-0.231508165,-0.231508165,-0.231508165,-0.231508165,-0.231508165,-0.231508165,-0.231508165,-0.231508165,-0.231508165,-0.479625717,-0.479625717,-0.479625717,-0.479625717,-0.479625717,-0.479625717,-0.479625717,-0.479625717,-0.479625717,-0.479625717,-0.356796543,-0.356796543,-0.356796543,-0.356796543,-0.356796543,-0.356796543,-0.356796543,-0.356796543,-0.356796543,-0.356796543
2018/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.610568933,-0.939984589,-0.983716017,-0.991796859,-0.773060548,-0.577127594,-0.887381009,-0.899087526,-0.949145992,-0.993412003,0.90917217,0.831508145,-0.854019546,-0.997190752,-0.483077914,1,-0.808660745,-0.727613796,-0.618767712,-1,0.40917965,0.872943045,0.40362348,0.24811343,0.353400675,0.360311785,-1,1,0.349013131,0.284829481,-0.315051471,-0.315051471,-0.315051471,-0.315051471,-0.315051471,-0.315051471,-0.315051471,-0.315051471,-0.315051471,-0.315051471,-0.190409854,-0.190409854,-0.190409854,-0.190409854,-0.190409854,-0.190409854,-0.190409854,-0.190409854,-0.190409854,-0.190409854,-0.216138329,-0.216138329,-0.216138329,-0.216138329,-0.216138329,-0.216138329,-0.216138329,-0.216138329,-0.216138329,-0.216138329,-0.49758527,-0.49758527,-0.49758527,-0.49758527,-0.49758527,-0.49758527,-0.49758527,-0.49758527,-0.49758527,-0.49758527,-0.358992041,-0.358992041,-0.358992041,-0.358992041,-0.358992041,-0.358992041,-0.358992041,-0.358992041,-0.358992041,-0.358992041
2018/12/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.424328297,-0.918045122,-0.989210133,-0.992391821,-0.682759983,-0.331135975,-0.87022007,-0.871398257,-0.920310364,-0.991481233,0.89603284,0.784064846,-0.853163169,-0.996699827,-0.473590309,1,-0.810513677,-0.734312785,-0.608228669,-1,0.415984172,0.872664498,0.41120267,0.251730406,0.360293928,0.366961012,-1,1,0.35589466,0.29057039,-0.313952449,-0.313952449,-0.313952449,-0.313952449,-0.313952449,-0.313952449,-0.313952449,-0.313952449,-0.313952449,-0.313952449,-0.196715302,-0.196715302,-0.196715302,-0.196715302,-0.196715302,-0.196715302,-0.196715302,-0.196715302,-0.196715302,-0.196715302,-0.235899547,-0.235899547,-0.235899547,-0.235899547,-0.235899547,-0.235899547,-0.235899547,-0.235899547,-0.235899547,-0.235899547,-0.509658919,-0.509658919,-0.509658919,-0.509658919,-0.509658919,-0.509658919,-0.509658919,-0.509658919,-0.509658919,-0.509658919,-0.357894292,-0.357894292,-0.357894292,-0.357894292,-0.357894292,-0.357894292,-0.357894292,-0.357894292,-0.357894292,-0.357894292
2018/12/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.776558584,-0.956652492,-0.998135118,-0.998332216,-0.884363136,-0.735872799,-0.930338375,-0.942655801,-0.979899612,-0.997141942,0.927757071,0.816818973,-0.850872513,-0.996731024,-0.466434499,1,-0.806497896,-0.737959921,-0.604436568,-1,0.43064872,0.88994861,0.426045323,0.263687192,0.374702741,0.381005092,-1,1,0.370246596,0.303220209,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.177065767,-0.177065767,-0.177065767,-0.177065767,-0.177065767,-0.177065767,-0.177065767,-0.177065767,-0.177065767,-0.177065767,-0.238918622,-0.238918622,-0.238918622,-0.238918622,-0.238918622,-0.238918622,-0.238918622,-0.238918622,-0.238918622,-0.238918622,-0.551011168,-0.551011168,-0.551011168,-0.551011168,-0.551011168,-0.551011168,-0.551011168,-0.551011168,-0.551011168,-0.551011168,-0.323807781,-0.323807781,-0.323807781,-0.323807781,-0.323807781,-0.323807781,-0.323807781,-0.323807781,-0.323807781,-0.323807781
2018/12/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.647793796,-0.937459193,-0.996253284,-0.995615525,-0.82762117,-0.689572746,-0.895572412,-0.913460487,-0.972785878,-0.995499269,0.931605867,0.861838163,-0.853329461,-0.996718997,-0.471136718,1,-0.810979497,-0.733817084,-0.622930521,-1,0.416073852,0.892294655,0.410357402,0.246657264,0.359344191,0.365861067,-1,1,0.354339362,0.28686727,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.314465326,-0.181025002,-0.181025002,-0.181025002,-0.181025002,-0.181025002,-0.181025002,-0.181025002,-0.181025002,-0.181025002,-0.181025002,-0.217236174,-0.217236174,-0.217236174,-0.217236174,-0.217236174,-0.217236174,-0.217236174,-0.217236174,-0.217236174,-0.217236174,-0.491699366,-0.491699366,-0.491699366,-0.491699366,-0.491699366,-0.491699366,-0.491699366,-0.491699366,-0.491699366,-0.491699366,-0.355698795,-0.355698795,-0.355698795,-0.355698795,-0.355698795,-0.355698795,-0.355698795,-0.355698795,-0.355698795,-0.355698795
2018/12/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.680659391,-0.941606973,-0.995704095,-0.995220114,-0.819845406,-0.702418874,-0.904300148,-0.926494435,-0.968944518,-0.996015572,0.907022359,0.838504941,-0.85251322,-0.996294923,-0.472317422,1,-0.815124356,-0.733218214,-0.621174941,-1,0.406333487,0.883021929,0.401760425,0.23499985,0.349763281,0.356417574,-1,1,0.344798151,0.276918451,-0.314137085,-0.314137085,-0.314137085,-0.314137085,-0.314137085,-0.314137085,-0.314137085,-0.314137085,-0.314137085,-0.314137085,-0.168854022,-0.168854022,-0.168854022,-0.168854022,-0.168854022,-0.168854022,-0.168854022,-0.168854022,-0.168854022,-0.168854022,-0.227391245,-0.227391245,-0.227391245,-0.227391245,-0.227391245,-0.227391245,-0.227391245,-0.227391245,-0.227391245,-0.227391245,-0.50980984,-0.50980984,-0.50980984,-0.50980984,-0.50980984,-0.50980984,-0.50980984,-0.50980984,-0.50980984,-0.50980984,-0.324912567,-0.324912567,-0.324912567,-0.324912567,-0.324912567,-0.324912567,-0.324912567,-0.324912567,-0.324912567,-0.324912567
2018/12/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.745757278,-0.946977359,-0.99600034,-0.990821723,-0.851361321,-0.770544797,-0.905585558,-0.933998626,-0.96753432,-0.997205725,0.923216217,0.874197499,-0.850280686,-0.995888097,-0.463222565,1,-0.80940916,-0.730251454,-0.614432734,-1,0.412809585,0.889349235,0.408579578,0.243406312,0.357105609,0.363302115,-1,1,0.352166774,0.285702175,-0.313732645,-0.313732645,-0.313732645,-0.313732645,-0.313732645,-0.313732645,-0.313732645,-0.313732645,-0.313732645,-0.313732645,-0.161082191,-0.161082191,-0.161082191,-0.161082191,-0.161082191,-0.161082191,-0.161082191,-0.161082191,-0.161082191,-0.161082191,-0.230135858,-0.230135858,-0.230135858,-0.230135858,-0.230135858,-0.230135858,-0.230135858,-0.230135858,-0.230135858,-0.230135858,-0.514186538,-0.514186538,-0.514186538,-0.514186538,-0.514186538,-0.514186538,-0.514186538,-0.514186538,-0.514186538,-0.514186538,-0.318312,-0.318312,-0.318312,-0.318312,-0.318312,-0.318312,-0.318312,-0.318312,-0.318312,-0.318312
2018/12/31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.789581997,-0.958248958,-0.997924538,-0.996116812,-0.876853467,-0.800584548,-0.930142792,-0.91883527,-0.969886713,-0.996513371,0.912808946,0.890457707,-0.853487439,-0.995943105,-0.473508296,1,-0.812210735,-0.720268617,-0.61881416,-1,0.39141444,0.871718827,0.386314488,0.222794719,0.335910279,0.342450625,-1,1,0.331190046,0.264885373,-0.317873759,-0.317873759,-0.317873759,-0.317873759,-0.317873759,-0.317873759,-0.317873759,-0.317873759,-0.317873759,-0.317873759,-0.159175893,-0.159175893,-0.159175893,-0.159175893,-0.159175893,-0.159175893,-0.159175893,-0.159175893,-0.159175893,-0.159175893,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.503773015,-0.503773015,-0.503773015,-0.503773015,-0.503773015,-0.503773015,-0.503773015,-0.503773015,-0.503773015,-0.503773015,-0.286428024,-0.286428024,-0.286428024,-0.286428024,-0.286428024,-0.286428024,-0.286428024,-0.286428024,-0.286428024,-0.286428024
2019/1/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.777337277,-0.952063696,-0.996445439,-0.99313883,-0.887171289,-0.787622387,-0.923586262,-0.929835963,-0.970992054,-0.996773795,0.923628349,0.946528672,-0.852402382,-0.997341274,-0.469626373,1,-0.807352852,-0.719307151,-0.621795055,-1,0.399552655,0.886972196,0.394736987,0.236644375,0.344759959,0.351038792,-1,1,0.33988299,0.273868106,-0.315382643,-0.315382643,-0.315382643,-0.315382643,-0.315382643,-0.315382643,-0.315382643,-0.315382643,-0.315382643,-0.315382643,-0.156536403,-0.156536403,-0.156536403,-0.156536403,-0.156536403,-0.156536403,-0.156536403,-0.156536403,-0.156536403,-0.156536403,-0.27048168,-0.27048168,-0.27048168,-0.27048168,-0.27048168,-0.27048168,-0.27048168,-0.27048168,-0.27048168,-0.27048168,-0.495925143,-0.495925143,-0.495925143,-0.495925143,-0.495925143,-0.495925143,-0.495925143,-0.495925143,-0.495925143,-0.495925143,-0.279827456,-0.279827456,-0.279827456,-0.279827456,-0.279827456,-0.279827456,-0.279827456,-0.279827456,-0.279827456,-0.279827456
2019/1/3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.450980403,-0.958122288,-0.99358266,-0.995464338,-0.806035417,-0.744031544,-0.894001124,-0.910051472,-0.964133471,-0.995901048,0.796561084,0.970144108,-0.856074726,-0.997455566,-0.480435564,1,-0.813059432,-0.703852782,-0.610678055,-1,0.36050239,0.858857259,0.359197735,0.201567307,0.310237544,0.316872345,-1,1,0.306139743,0.238871568,-0.313879181,-0.313879181,-0.313879181,-0.313879181,-0.313879181,-0.313879181,-0.313879181,-0.313879181,-0.313879181,-0.313879181,-0.142312486,-0.142312486,-0.142312486,-0.142312486,-0.142312486,-0.142312486,-0.142312486,-0.142312486,-0.142312486,-0.142312486,-0.285851516,-0.285851516,-0.285851516,-0.285851516,-0.285851516,-0.285851516,-0.285851516,-0.285851516,-0.285851516,-0.285851516,-0.488379113,-0.488379113,-0.488379113,-0.488379113,-0.488379113,-0.488379113,-0.488379113,-0.488379113,-0.488379113,-0.488379113,-0.218255001,-0.218255001,-0.218255001,-0.218255001,-0.218255001,-0.218255001,-0.218255001,-0.218255001,-0.218255001,-0.218255001
2019/1/4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.647646314,-0.944850904,-0.996523937,-0.987123763,-0.786913172,-0.735118562,-0.912030836,-0.883830724,-0.962221402,-0.989291127,0.789890256,0.976916694,-0.856807123,-0.997967985,-0.472881758,1,-0.80971826,-0.688504522,-0.621143784,-1,0.344267459,0.83116562,0.34303954,0.190830785,0.295877946,0.302071536,-1,1,0.291274405,0.22572117,-0.313257867,-0.313257867,-0.313257867,-0.313257867,-0.313257867,-0.313257867,-0.313257867,-0.313257867,-0.313257867,-0.313257867,-0.156976318,-0.156976318,-0.156976318,-0.156976318,-0.156976318,-0.156976318,-0.156976318,-0.156976318,-0.156976318,-0.156976318,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.249073693,-0.466042861,-0.466042861,-0.466042861,-0.466042861,-0.466042861,-0.466042861,-0.466042861,-0.466042861,-0.466042861,-0.466042861,-0.272136177,-0.272136177,-0.272136177,-0.272136177,-0.272136177,-0.272136177,-0.272136177,-0.272136177,-0.272136177,-0.272136177
2019/1/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.670673101,-0.952002901,-0.994224184,-0.987841878,-0.863345232,-0.785657293,-0.89345876,-0.888100087,-0.968676132,-0.991715048,0.745800191,1,-0.857527346,-0.996299678,-0.483154746,0.957836949,-0.804076572,-0.676981286,-0.634115669,-1,0.337646244,0.817161745,0.33804791,0.182743948,0.2920198,0.297836149,-1,1,0.287461572,0.222690285,-0.313624208,-0.313624208,-0.313624208,-0.313624208,-0.313624208,-0.313624208,-0.313624208,-0.313624208,-0.313624208,-0.313624208,-0.150964147,-0.150964147,-0.150964147,-0.150964147,-0.150964147,-0.150964147,-0.150964147,-0.150964147,-0.150964147,-0.150964147,-0.252641691,-0.252641691,-0.252641691,-0.252641691,-0.252641691,-0.252641691,-0.252641691,-0.252641691,-0.252641691,-0.252641691,-0.459100513,-0.459100513,-0.459100513,-0.459100513,-0.459100513,-0.459100513,-0.459100513,-0.459100513,-0.459100513,-0.459100513,-0.28312774,-0.28312774,-0.28312774,-0.28312774,-0.28312774,-0.28312774,-0.28312774,-0.28312774,-0.28312774,-0.28312774
