,Simple R-GCN,LSTM-driven R-GCN,CNN-driven R-GCN,CNN-driven Simple R-GCN,CNN Stacked Simple R-GCN,CNN,sRNN,LSTM,GRU,Market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/9/27,3.331377886,3.507286031,3.032434958,4.035992615,3.800320991,5.693322893,4.482776947,3.008982436,2.932752673,2.79705207,,,,,,,,,,,1.191031773,1.253922324,1.084153917,1.442945113,1.358687967,2.035472616,1.602679119,1.075769189,1.04851558,1,,-0.00974283,-0.015740596,-0.004913062,-0.014816174,-0.003155469,-0.020297495,-0.013186822,-0.008700088,-0.00536305,-0.008490863
2013/9/30,3.328648459,3.503202886,3.018199551,4.042539835,3.778818779,5.711760928,4.494657527,2.989018136,2.919031222,2.79485913,,,,,,,,,,,1.190989708,1.253445245,1.079911155,1.44641989,1.352060552,2.043666841,1.608187504,1.069470051,1.044428748,1,,-0.000819309,-0.001164189,-0.004694382,0.001622208,-0.005657999,0.003238537,0.002650272,-0.006634901,-0.004678694,-0.000784018
2013/10/1,3.385311099,3.562478385,3.070724575,4.121252406,3.870287441,5.852859737,4.591586633,3.040411284,2.97189139,2.833627092,,,,,,,,,,,1.194691817,1.257214965,1.083672789,1.45440888,1.365842193,2.065501051,1.620391987,1.07297509,1.048794105,1,,0.017022717,0.016920373,0.017402767,0.019471069,0.024205623,0.024703206,0.021565404,0.01719399,0.018108805,0.013871169
2013/10/2,3.408326219,3.584259931,3.082684822,4.151112991,3.890403114,5.927346125,4.647628542,3.058704563,2.984723177,2.849230958,,,,,,,,,,,1.196226725,1.257974514,1.081935746,1.456924009,1.365422169,2.080331925,1.631187015,1.073519349,1.047553961,1,,0.006798524,0.006114155,0.003894927,0.007245512,0.005197462,0.012726495,0.012205347,0.006016712,0.004317717,0.005506676
2013/10/3,3.375586133,3.535219512,3.05190988,4.105493466,3.846139616,5.843116728,4.593148305,3.010700698,2.946596145,2.824175388,,,,,,,,,,,1.195246636,1.251770526,1.080637518,1.453696354,1.361862876,2.06896383,1.626367939,1.066045937,1.043347434,1,,-0.009605913,-0.01368216,-0.009983162,-0.010989709,-0.011377612,-0.014210305,-0.011722158,-0.015694182,-0.01277406,-0.008793801
2013/10/4,3.38700159,3.55543544,3.07629075,4.114636867,3.874074942,5.86503563,4.607472291,3.040336624,2.972202249,2.835499714,,,,,,,,,,,1.194499006,1.253900828,1.084920141,1.451115247,1.366275907,2.068431043,1.624924266,1.072240145,1.048211091,1,,0.00338177,0.005718436,0.007988725,0.002227114,0.007263212,0.003751235,0.003118555,0.009843531,0.008690062,0.004009781
2013/10/7,3.342970662,3.519822537,3.031081834,4.07619781,3.817937177,5.735074366,4.510020194,3.027290755,2.953166804,2.805344291,,,,,,,,,,,1.191643633,1.254684692,1.080466966,1.453011605,1.360951377,2.044338866,1.60765301,1.079115588,1.05269318,1,,-0.012999973,-0.010016467,-0.014695918,-0.009342029,-0.014490625,-0.022158649,-0.021150881,-0.004290929,-0.006404492,-0.010634959
2013/10/8,3.26076966,3.451684929,2.950325909,3.989552767,3.701180938,5.503907791,4.356733431,2.9611221,2.889471194,2.7467848,,,,,,,,,,,1.187122362,1.256627359,1.074101586,1.452444606,1.347459378,2.003763743,1.586121137,1.078032069,1.051946696,1,,-0.024589208,-0.019358251,-0.026642608,-0.021256339,-0.030580974,-0.040307511,-0.033988044,-0.021857384,-0.021568578,-0.020874262
2013/10/9,3.222605222,3.407617916,2.90108544,3.943003821,3.628889417,5.342577014,4.256147892,2.927926559,2.855609265,2.716613773,,,,,,,,,,,1.186258148,1.254362306,1.067905003,1.451440709,1.335813524,1.966631056,1.56671071,1.077785362,1.051164981,1,,-0.01170412,-0.012766812,-0.01668984,-0.01166771,-0.019532015,-0.029312042,-0.023087375,-0.01121046,-0.011719075,-0.010984125
2013/10/10,3.298193985,3.483478034,2.971485015,4.034976608,3.712712113,5.515689692,4.384231119,2.996209055,2.918502557,2.771353843,,,,,,,,,,,1.190102084,1.256958956,1.072214226,1.455958653,1.339674514,1.990250976,1.58198172,1.081135512,1.053096328,1,,0.023455794,0.02226192,0.024266633,0.023325564,0.023098719,0.032402467,0.030093697,0.023321109,0.022024474,0.020150111
2013/10/11,3.302363202,3.48837817,2.965757012,4.034379879,3.703276025,5.49357335,4.379776554,2.99232976,2.916506629,2.772258812,,,,,,,,,,,1.191217497,1.258316199,1.069798029,1.455268123,1.33583344,1.981623551,1.579858466,1.079383262,1.052032594,1,,0.001264091,0.001406679,-0.001927657,-0.000147889,-0.002541562,-0.004009715,-0.001016042,-0.001294734,-0.000683888,0.000326544
2013/10/14,3.359482051,3.581569845,3.006806004,4.145372983,3.759826981,5.680629029,4.507291712,3.073396428,2.97488925,2.815293966,,,,,,,,,,,1.193297074,1.272183256,1.068025592,1.47244765,1.335500671,2.017774732,1.601002157,1.09167869,1.056688675,1,,0.017296356,0.0267149,0.013840983,0.027511813,0.015270521,0.03404991,0.029114535,0.027091489,0.020017997,0.015523498
2013/10/15,3.348394122,3.573696747,2.982690721,4.13380445,3.733372242,5.669551581,4.501302485,3.065207706,2.956783862,2.806382485,,,,,,,,,,,1.193135341,1.273417564,1.062824022,1.473001087,1.330314831,2.020234808,1.603951888,1.092227351,1.053592615,1,,-0.003300488,-0.002198225,-0.008020233,-0.00279071,-0.007036158,-0.001950039,-0.001328786,-0.002664388,-0.006086071,-0.003165382
2013/10/16,3.385526957,3.61188745,3.022642685,4.164099935,3.773605772,5.752352538,4.557808721,3.091377845,2.975914385,2.834996029,,,,,,,,,,,1.194191076,1.274036158,1.066189389,1.468820377,1.331079738,2.029051356,1.607694922,1.09043463,1.049706721,1,,0.011089744,0.01068661,0.013394605,0.007328717,0.010776726,0.014604498,0.012553308,0.008537803,0.006470044,0.010195882
2013/10/17,3.414176065,3.642899061,3.043125897,4.194654382,3.799486704,5.839029475,4.620117735,3.122544954,2.992771914,2.855124622,,,,,,,,,,,1.195806319,1.275915956,1.065846959,1.469166827,1.330760372,2.045104942,1.618184264,1.093663278,1.048210607,1,,0.00846223,0.008585985,0.00677659,0.007337587,0.006858409,0.015068085,0.013670827,0.010081948,0.005664655,0.007100043
2013/10/18,3.433032985,3.713527796,3.055820314,4.224637811,3.821250535,5.907596415,4.664577069,3.145058184,3.003665589,2.871020301,,,,,,,,,,,1.195753643,1.293452295,1.064367365,1.471476119,1.330973011,2.057664452,1.624710584,1.09544965,1.046201446,1,,0.005523125,0.019388057,0.004171506,0.007148009,0.005728098,0.011742866,0.009622987,0.007209898,0.003639995,0.00556742
2013/10/21,3.460274537,3.750049521,3.084523859,4.281475245,3.876709139,5.966194363,4.702390038,3.225536685,3.067078966,2.890330435,,,,,,,,,,,1.197189946,1.297446643,1.067187274,1.481309954,1.34126849,2.064191101,1.626938561,1.115975062,1.061151669,1,,0.007935127,0.009834779,0.009393074,0.0134538,0.014513208,0.009919084,0.008106409,0.025588875,0.021111996,0.006725879
2013/10/22,3.43164538,3.697832833,3.062884013,4.207177353,3.836611485,5.846301233,4.615771868,3.143050612,3.010717882,2.869448408,,,,,,,,,,,1.195925102,1.288691172,1.067412122,1.466197246,1.337055399,2.037430336,1.60859204,1.095350104,1.049232275,1,,-0.008273666,-0.013924266,-0.00701562,-0.017353339,-0.01034322,-0.020095411,-0.018420031,-0.025572821,-0.018376144,-0.007224789
2013/10/23,3.435326313,3.701882511,3.061902018,4.234676652,3.851313262,5.915616774,4.637661135,3.144973383,3.007134669,2.867512861,,,,,,,,,,,1.198016009,1.29097329,1.067790161,1.476776865,1.343084913,2.062978288,1.617311363,1.096759992,1.048690909,1,,0.001072644,0.001095149,-0.000320611,0.006536282,0.003831969,0.011856307,0.004742277,0.000611753,-0.001190152,-0.000674536
2013/10/24,3.448385223,3.706210382,3.071985421,4.241041928,3.87934176,5.945372963,4.65521608,3.153272583,3.019153386,2.874422356,,,,,,,,,,,1.199679378,1.289375716,1.068731397,1.475441464,1.349607427,2.06837139,1.619530989,1.097010875,1.050351344,1,,0.003801359,0.0011691,0.003293183,0.001503132,0.007277647,0.005030108,0.003785301,0.002638878,0.003996734,0.002409578
2013/10/25,3.497425361,3.750102455,3.104086785,4.230418326,3.90082548,6.019203067,4.756960185,3.144599605,3.013214149,2.905493415,,,,,,,,,,,1.203728545,1.290693841,1.068350996,1.456006854,1.342569032,2.071662953,1.637229725,1.082294521,1.037074851,1,,0.014221189,0.011842844,0.010449712,-0.002504951,0.005537981,0.012418078,0.021855936,-0.002750469,-0.001967186,0.010809497
2013/10/28,3.490404221,3.744430081,3.081684835,4.236789065,3.859511694,5.956432881,4.713001377,3.119496612,2.994097963,2.900218024,,,,,,,,,,,1.203497183,1.291085722,1.062570059,1.460851919,1.330766053,2.053787968,1.625050716,1.075607622,1.032369959,1,,-0.002007517,-0.001512592,-0.007216921,0.001505936,-0.010591037,-0.010428322,-0.009240945,-0.00798289,-0.006344118,-0.001815661
2013/10/29,3.502207187,3.756454726,3.117175576,4.240096792,3.884432216,6.017745275,4.75048531,3.139235945,3.008428949,2.908597461,,,,,,,,,,,1.204087961,1.29150038,1.071710891,1.457780545,1.335500105,2.068950879,1.633256363,1.079295429,1.034322896,1,,0.003381547,0.003211342,0.011516668,0.000780716,0.006456911,0.010293475,0.007953304,0.00632773,0.004786412,0.002889244
2013/10/30,3.478666997,3.725591435,3.092886104,4.206599794,3.865774309,5.909727084,4.682800994,3.128587997,3.003075065,2.892436592,,,,,,,,,,,1.202677012,1.288046018,1.069301264,1.454344688,1.336511341,2.043165648,1.618981383,1.081644454,1.038250959,1,,-0.00672153,-0.008216069,-0.007792141,-0.007900055,-0.004803252,-0.017949944,-0.014247874,-0.003391891,-0.001779628,-0.005556241
2013/10/31,3.462116825,3.720058751,3.08412672,4.194376626,3.855879373,5.870024448,4.654202878,3.133470626,3.007173081,2.880665733,,,,,,,,,,,1.201846082,1.291388552,1.070629849,1.456044198,1.338537592,2.037731897,1.615669192,1.087759191,1.043916011,1,,-0.004757619,-0.001485049,-0.002832107,-0.002905712,-0.002559626,-0.006718184,-0.006107053,0.001560649,0.001364607,-0.004069531
2013/11/1,3.454163109,3.720553513,3.082991988,4.184657288,3.851289817,5.875109343,4.660319365,3.144742328,3.002838604,2.876463378,,,,,,,,,,,1.200836811,1.293447204,1.071799492,1.454792479,1.338897566,2.04247667,1.620155988,1.093266945,1.043934238,1,,-0.002297356,0.000132998,-0.000367926,-0.002317231,-0.001190275,0.000866248,0.001314186,0.003597194,-0.001441379,-0.001458814
2013/11/4,3.468584768,3.725048608,3.075324638,4.207512541,3.852080329,5.91631464,4.697488307,3.149876775,3.001053538,2.878755694,,,,,,,,,,,1.204890285,1.29397872,1.068282607,1.461573328,1.338106022,2.055163852,1.631777339,1.094179955,1.042482884,1,,0.004175153,0.001208179,-0.002486984,0.005461679,0.000205259,0.007013537,0.007975621,0.001632708,-0.00059446,0.000796922
2013/11/5,3.471477243,3.73449099,3.06901247,4.209636238,3.838851981,5.916848244,4.716124489,3.1561177,2.997633594,2.880371528,,,,,,,,,,,1.205218566,1.296531004,1.065491878,1.461490713,1.332762786,2.054196199,1.637332005,1.095732849,1.040710743,1,,0.000833906,0.002534835,-0.002052521,0.000504739,-0.003434079,9.02E-05,0.003967265,0.001981324,-0.001139581,0.000561296
2013/11/6,3.466664233,3.708332408,3.069291592,4.175104209,3.816014296,5.790544108,4.675226875,3.152871046,2.995297854,2.878877939,,,,,,,,,,,1.20417201,1.288117276,1.066141621,1.450253987,1.325521393,2.011389239,1.623975373,1.095173576,1.040439337,1,,-0.001386444,-0.007004591,9.09E-05,-0.008203091,-0.005949092,-0.021346523,-0.008671869,-0.001028686,-0.000779195,-0.00051854
2013/11/7,3.482961294,3.771402787,2.995745046,4.280195873,3.714156748,5.987237628,4.785607256,3.094292287,2.929339326,2.883638364,,,,,,,,,,,1.207835676,1.307862607,1.038876818,1.48430397,1.288010589,2.076278948,1.659572613,1.073051436,1.015848368,1,,0.004701079,0.017007747,-0.023962059,0.025171028,-0.02669213,0.033968055,0.023609631,-0.018579497,-0.022020691,0.00165357
2013/11/8,3.530189718,3.85379181,3.070419387,4.316219981,3.827155877,6.122468195,4.879220106,3.180728118,2.995269497,2.934048809,,,,,,,,,,,1.203180297,1.313472291,1.046478633,1.471079816,1.304394073,2.086696096,1.662964873,1.084074712,1.0208656,1,,0.013559848,0.021845724,0.024926801,0.008416462,0.030423899,0.022586471,0.019561332,0.027933958,0.02250684,0.017481542
2013/11/11,3.543871061,3.866744217,3.09338966,4.316496522,3.859566233,6.189886644,4.917292166,3.194836346,3.005964337,2.945588342,,,,,,,,,,,1.20311145,1.3127239,1.05017718,1.465410648,1.310287041,2.101409269,1.669375213,1.084617392,1.020497092,1,,0.003875526,0.003360951,0.007481152,6.41E-05,0.008468522,0.011011645,0.007802899,0.004435534,0.003570577,0.003932972
2013/11/12,3.541329136,3.862373295,3.086830978,4.317012932,3.842860149,6.174223303,4.901316613,3.196039999,3.003842564,2.944205501,,,,,,,,,,,1.202813165,1.311855879,1.048442772,1.466274324,1.305228235,2.097076206,1.664733189,1.085535639,1.020255741,1,,-0.000717274,-0.001130388,-0.002120225,0.000119636,-0.004328487,-0.002530473,-0.003248852,0.000376749,-0.000705854,-0.000469462
2013/11/13,3.580171914,3.902650095,3.130111602,4.337678414,3.899711656,6.262247218,4.978207818,3.228636956,3.033464503,2.97812824,,,,,,,,,,,1.202155054,1.310437221,1.051033182,1.456511629,1.309450548,2.102745991,1.671589474,1.084116162,1.018580887,1,,0.010968418,0.010427993,0.014021054,0.004786986,0.014794061,0.014256678,0.015687867,0.01019917,0.009861349,0.011521865
2013/11/14,3.599940224,3.930345983,3.164850459,4.35571045,3.961827278,6.30672714,5.002841376,3.254462205,3.061317393,2.992760611,,,,,,,,,,,1.202882787,1.313284453,1.057502043,1.45541559,1.323803602,2.107327635,1.671647695,1.08744488,1.02290754,1,,0.005521609,0.007096687,0.011098281,0.004157071,0.01592826,0.007102869,0.004948278,0.007998808,0.009181874,0.004913278
2013/11/15,3.614082574,3.939562316,3.183607797,4.376551812,3.984494604,6.359316996,5.03147487,3.268475804,3.078955984,3.001549919,,,,,,,,,,,1.20407212,1.312509344,1.060654623,1.458097293,1.32747904,2.118677739,1.676292251,1.088929351,1.025788698,1,,0.003928496,0.002344916,0.005926769,0.004784836,0.005721432,0.008338692,0.005723446,0.004305965,0.005761765,0.002936856
2013/11/18,3.567818178,3.872572977,3.148390538,4.305033066,3.924172036,6.239185105,4.93841525,3.222861233,3.037252523,2.963535393,,,,,,,,,,,1.203906046,1.306740924,1.06237656,1.452668011,1.324152242,2.105318236,1.666393208,1.087505565,1.024874726,1,,-0.012801145,-0.017004259,-0.01106206,-0.016341346,-0.015139327,-0.018890691,-0.018495495,-0.013955915,-0.013544676,-0.012664965
2013/11/19,3.565250331,3.862023801,3.12999693,4.310386698,3.900271687,6.233382399,4.929925224,3.203905849,3.024738712,2.957417722,,,,,,,,,,,1.205528155,1.305877006,1.058354695,1.457483218,1.318809872,2.107711181,1.666969528,1.083345726,1.022763436,1,,-0.000719725,-0.002724074,-0.005842226,0.001243575,-0.006090546,-0.000930042,-0.00171918,-0.005881539,-0.004120109,-0.002064315
2013/11/20,3.555072477,3.846858253,3.110794294,4.300876414,3.871566854,6.218148686,4.929410857,3.185708227,3.005631179,2.946509526,,,,,,,,,,,1.206536903,1.305564506,1.055755723,1.459651284,1.313950225,2.110343996,1.672966204,1.081180359,1.020064979,1,,-0.002854738,-0.00392684,-0.006135034,-0.002206364,-0.007359701,-0.002443892,-0.000104336,-0.005679824,-0.006317085,-0.003688419
2013/11/21,3.608627788,3.902376011,3.157835067,4.368995083,3.926246282,6.317636234,5.001011456,3.244273432,3.060655291,2.984943649,,,,,,,,,,,1.208943354,1.307353327,1.057921167,1.463677575,1.315350219,2.116501005,1.675412351,1.086879289,1.025364513,1,,0.015064478,0.014431974,0.015121789,0.015838323,0.014123333,0.015999545,0.014525184,0.018383732,0.018307007,0.01304395
2013/11/22,3.595216987,3.892864066,3.142398331,4.374229522,3.936531006,6.313012544,5.002627642,3.189012452,3.03120213,2.973216516,,,,,,,,,,,1.209201203,1.309310656,1.056901949,1.471211228,1.323997423,2.123293918,1.682564191,1.07257996,1.019502654,1,,-0.003716316,-0.002437475,-0.004888392,0.001198088,0.00261948,-0.00073187,0.000323172,-0.017033392,-0.009623155,-0.003928762
2013/11/25,3.616323014,3.920884943,3.171776124,4.386728795,3.990579154,6.389222891,5.052803997,3.213841911,3.05279052,2.993381185,,,,,,,,,,,1.208106416,1.309851536,1.059596466,1.46547617,1.333134308,2.134450141,1.687992168,1.073649399,1.019846899,1,,0.005870585,0.007198011,0.009348844,0.00285748,0.013729893,0.012071946,0.01003,0.00778594,0.007122056,0.006782106
2013/11/26,3.627017751,3.950990518,3.180949245,4.414779267,4.026750017,6.428733117,5.070013069,3.243385335,3.079415681,3.002909398,,,,,,,,,,,1.20783456,1.315720854,1.059289117,1.470167322,1.340949554,2.140834859,1.688366979,1.080080983,1.025477386,1,,0.002957351,0.00767826,0.002892109,0.006394394,0.009064064,0.006183886,0.003405846,0.009192557,0.008721581,0.003183094
2013/11/27,3.664584694,4.007166466,3.200836359,4.482254463,4.064595052,6.498029201,5.1205174,3.290796171,3.120937432,3.029409954,,,,,,,,,,,1.209669457,1.32275477,1.056587391,1.479580027,1.34171179,2.144981795,1.69026889,1.086282881,1.030212972,1,,0.010357529,0.014218194,0.006251943,0.015283934,0.009398407,0.01077912,0.009961381,0.014617701,0.013483646,0.00882496
2013/11/29,3.686673896,4.029807752,3.210430383,4.50032654,4.092732494,6.540142653,5.16150041,3.306231593,3.131247166,3.042601659,,,,,,,,,,,1.211684706,1.32446117,1.055159611,1.479104741,1.345142399,2.149523134,1.696410174,1.08664622,1.029134772,1,,0.00602775,0.005650199,0.002997349,0.004031917,0.006922569,0.006480958,0.008003685,0.004690482,0.003303409,0.004354546
2013/12/2,3.701150312,4.037742139,3.218165866,4.508797244,4.108443231,6.616462845,5.218348056,3.297875466,3.127329567,3.055041238,,,,,,,,,,,1.211489477,1.321665347,1.05339523,1.47585479,1.344807782,2.165752384,1.708110513,1.079486399,1.023661981,1,,0.003926687,0.001968924,0.002409485,0.001882242,0.003838691,0.0116695,0.011013783,-0.002527387,-0.001251131,0.004088468
2013/12/3,3.707715317,4.047148988,3.210523428,4.539923804,4.11932244,6.611413767,5.211361617,3.31247856,3.138673643,3.059305734,,,,,,,,,,,1.211946644,1.322897853,1.049428762,1.48397192,1.346489301,2.16108305,1.703445837,1.082754993,1.025943111,1,,0.001773774,0.00232973,-0.002374781,0.006903517,0.002648013,-0.000763108,-0.001338822,0.004428031,0.0036274,0.001395888
2013/12/4,3.711160304,4.045465315,3.210691334,4.499633069,4.117235256,6.640693184,5.246964337,3.313575914,3.124109756,3.065524433,,,,,,,,,,,1.210611882,1.319665005,1.047354671,1.467818368,1.343076967,2.166250287,1.711604149,1.080916491,1.019111028,1,,0.00092914,-0.000416015,5.23E-05,-0.00887476,-0.000506681,0.004428617,0.00683175,0.000331279,-0.004640141,0.002032716
2013/12/5,3.711183713,4.029904809,3.213821645,4.493607838,4.116638924,6.657239877,5.232089048,3.326631048,3.131630599,3.06100806,,,,,,,,,,,1.21240573,1.31652865,1.049922634,1.468015683,1.344863798,2.174852123,1.709269935,1.086776311,1.023071661,1,,6.31E-06,-0.003846407,0.000974965,-0.001339049,-0.000144838,0.002491712,-0.002835028,0.003939893,0.002407356,-0.001473279
2013/12/6,3.728302783,4.022593194,3.22537971,4.494299285,4.098086343,6.66420717,5.246377546,3.313688612,3.12401254,3.068490322,,,,,,,,,,,1.215028366,1.310935598,1.051129178,1.464661385,1.335538298,2.171819517,1.709758544,1.079908445,1.018094311,1,,0.004612833,-0.001814339,0.003596361,0.000153873,-0.00450673,0.001046574,0.002730936,-0.003890553,-0.002432617,0.002444378
2013/12/9,3.702730702,4.006684134,3.184888464,4.496305951,4.046636791,6.523003194,5.166746481,3.315782806,3.127981949,3.046587322,,,,,,,,,,,1.215369957,1.315138452,1.04539543,1.475850017,1.328252357,2.141085255,1.695912815,1.088359681,1.026716657,1,,-0.006858907,-0.003954926,-0.012553947,0.000446491,-0.012554531,-0.021188413,-0.015178295,0.000631983,0.001270612,-0.007138038
